Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-07-21,Weekly,55,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-08-21,Weekly,54.602224,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-09-21,Weekly,53.8888,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-10-21,Weekly,51.25,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-11-21,Weekly,60,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-12-21,Weekly,65,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Maize flour,Retail,15-01-22,Weekly,60.4166,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),"Milk (cow, fresh)",Retail,15-04-21,Weekly,60,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-02-21,Weekly,190.1709,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-03-21,Weekly,180,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-04-21,Weekly,192.727277,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-05-21,Weekly,200,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-06-21,Weekly,210.769235,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-07-21,Weekly,239.0909,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-08-21,Weekly,228.219636,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-09-21,Weekly,226.8181,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-10-21,Weekly,230,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-11-21,Weekly,240,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-12-21,Weekly,230,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Oil (vegetable),Retail,15-01-22,Weekly,260,L,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-02-21,Weekly,100.208333,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-03-21,Weekly,89.485294,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-04-21,Weekly,99.898958,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-05-21,Weekly,100.333293,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-06-21,Weekly,100,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-07-21,Weekly,92.5,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-08-21,Weekly,99.0625,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-09-21,Weekly,100.4545,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-10-21,Weekly,100,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-11-21,Weekly,100,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-12-21,Weekly,100,KG,KES,WFP,,,,Aggregated,,,
Kenya,Nairobi,Nairobi,Mathare (Nairobi),Rice,Retail,15-01-22,Weekly,100,KG,KES,WFP,,,,Aggregated,,,
Kenya,North Eastern,Garissa,Mathaxgesi,Beans,Retail,15-09-24,Monthly,190,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Mathaxgesi,Maize flour (white),Retail,15-09-24,Monthly,110,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,North Eastern,Garissa,Mathaxgesi,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,320,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Beans,Retail,15-12-23,Monthly,158,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Beans,Retail,15-03-24,Monthly,141,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Beans,Retail,15-06-24,Monthly,127,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Kale,Retail,15-12-23,Monthly,60,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Kale,Retail,15-03-24,Monthly,73,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Kale,Retail,15-06-24,Monthly,60,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,"Maize (white, dry)",Retail,15-12-23,Monthly,81,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,"Maize (white, dry)",Retail,15-03-24,Monthly,79,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,"Maize (white, dry)",Retail,15-06-24,Monthly,72,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Maize flour (white),Retail,15-12-23,Monthly,103,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Maize flour (white),Retail,15-03-24,Monthly,95,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,Maize flour (white),Retail,15-06-24,Monthly,95,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,325,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,313,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Marsabit,Merille Town,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,300,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Beans,Retail,15-12-23,Monthly,187,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Beans,Retail,15-03-24,Monthly,170,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Beans,Retail,15-06-24,Monthly,210,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Beans,Retail,15-09-24,Monthly,139,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Beans,Retail,15-06-25,Monthly,136,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Kale,Retail,15-12-23,Monthly,147,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Kale,Retail,15-09-24,Monthly,60,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Kale,Retail,15-06-25,Monthly,96,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Maize (white, dry)",Retail,15-12-23,Monthly,90,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Maize (white, dry)",Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Maize (white, dry)",Retail,15-06-25,Monthly,116,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Maize flour (white),Retail,15-12-23,Monthly,108,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Maize flour (white),Retail,15-03-24,Monthly,102,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Maize flour (white),Retail,15-06-24,Monthly,110,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Maize flour (white),Retail,15-09-24,Monthly,94,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Maize flour (white),Retail,15-12-24,Monthly,108,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,Maize flour (white),Retail,15-06-25,Monthly,108,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,290,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,282,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,240,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,243,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,267,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Merti CENTER,"Oil (vegetable, fortified)",Retail,15-06-25,Monthly,247,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,Beans,Retail,15-09-24,Monthly,153,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,Beans,Retail,15-03-25,Monthly,164,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,Kale,Retail,15-09-24,Monthly,50,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,"Maize (white, dry)",Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,"Maize (white, dry)",Retail,15-03-25,Monthly,95,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,Maize flour (white),Retail,15-09-24,Monthly,62,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,Maize flour (white),Retail,15-03-25,Monthly,90.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,277,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Coast,Tana River,Minjila,"Oil (vegetable, fortified)",Retail,15-03-25,Monthly,230,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Beans,Retail,15-12-23,Monthly,186.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Beans,Retail,15-03-24,Monthly,140,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Beans,Retail,15-06-24,Monthly,161.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Beans,Retail,15-09-24,Monthly,172,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Kale,Retail,15-12-23,Monthly,123.5,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Kale,Retail,15-03-24,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Kale,Retail,15-06-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Kale,Retail,15-12-24,Monthly,60,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Maize (white, dry)",Retail,15-12-23,Monthly,127,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Maize (white, dry)",Retail,15-03-24,Monthly,90,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Maize (white, dry)",Retail,15-06-24,Monthly,98,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Maize (white, dry)",Retail,15-09-24,Monthly,103,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Maize flour (white),Retail,15-12-23,Monthly,120,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Maize flour (white),Retail,15-03-24,Monthly,97,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Maize flour (white),Retail,15-06-24,Monthly,104,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Maize flour (white),Retail,15-09-24,Monthly,80,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,Maize flour (white),Retail,15-12-24,Monthly,88.25,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Oil (vegetable, fortified)",Retail,15-12-23,Monthly,350,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Oil (vegetable, fortified)",Retail,15-03-24,Monthly,304,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Oil (vegetable, fortified)",Retail,15-06-24,Monthly,288.5,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Oil (vegetable, fortified)",Retail,15-09-24,Monthly,290,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Eastern,Isiolo,Modogashe,"Oil (vegetable, fortified)",Retail,15-12-24,Monthly,271.5,L,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans,Retail,15-03-24,Monthly,194,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans,Retail,15-06-24,Monthly,147,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans,Retail,15-09-24,Monthly,157,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans,Retail,15-03-25,Monthly,148,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-02-21,Weekly,116.666666,KG,KES,WFP,106.2399,0.587,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-03-21,Weekly,115,KG,KES,WFP,114.9465,0.003,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-04-21,Weekly,116.153849,KG,KES,WFP,116.1401,0.0008,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-05-21,Weekly,100,KG,KES,WFP,106.9299,-0.3901,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-06-21,Weekly,108.235295,KG,KES,WFP,109.5709,-0.0752,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-07-21,Weekly,106.363638,KG,KES,WFP,120.8767,-0.817,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-08-21,Weekly,103.333333,KG,KES,WFP,103.3333,0,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-09-21,Weekly,115,KG,KES,WFP,103.1799,0.6654,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-12-21,Weekly,105,KG,KES,WFP,117.2555,-0.6899,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-01-22,Weekly,117.500002,KG,KES,WFP,127.9533,-0.5885,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-02-22,Weekly,100,KG,KES,WFP,125.7866,-1.4517,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-01-23,Weekly,140,KG,KES,WFP,147.5,-0.4222,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-02-23,Weekly,130,KG,KES,WFP,145.3333,-0.8632,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-04-23,Weekly,170,KG,KES,WFP,155.2335,0.8313,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-06-23,Weekly,150,KG,KES,WFP,148.6644,0.0752,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-07-23,Weekly,190,KG,KES,WFP,159.9701,1.6906,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-09-23,Weekly,160,KG,KES,WFP,148.2247,0.6667,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-11-23,Weekly,194.545458,KG,KES,WFP,173.7494,1.1708,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-12-23,Weekly,192.000002,KG,KES,WFP,156.3489,2.0071,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-01-24,Weekly,185,KG,KES,WFP,167.0467,1.0107,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-02-24,Weekly,200,KG,KES,WFP,164.8801,1.9772,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-03-24,Weekly,200,KG,KES,WFP,173.5867,1.487,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-04-24,Weekly,160,KG,KES,WFP,174.7803,-0.8321,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-05-24,Weekly,172.5,KG,KES,WFP,165.5701,0.3901,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-07-24,Weekly,164,KG,KES,WFP,179.5168,-0.8736,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-09-24,Weekly,150,KG,KES,WFP,161.8201,-0.6654,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-10-24,Weekly,130,KG,KES,WFP,130,0,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-11-24,Weekly,172.5,KG,KES,WFP,193.2961,-1.1708,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-12-24,Weekly,152.5,KG,KES,WFP,175.8956,-1.3171,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-02-25,Weekly,180,KG,KES,WFP,184.4268,-0.2492,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-03-25,Weekly,166.6667,KG,KES,WFP,193.346,-1.5105,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-06-25,Weekly,160,KG,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-08-25,Weekly,100,KG,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-09-25,Weekly,146.6667,KG,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-10-25,Weekly,150,KG,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-11-25,Weekly,140.277775,KG,KES,WFP,183.2936,-2.0097,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-12-25,Weekly,101.4784,KG,KES,WFP,183.2936,-2.0097,Normal,Forecast,135.5443,67.4126,"AR(3),I(1),MA(1)"
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-01-26,Weekly,94.9066,KG,KES,WFP,183.2936,-2.0097,Normal,Forecast,128.9724,60.8408,"AR(3),I(1),MA(1)"
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-02-26,Weekly,94.7234,KG,KES,WFP,183.2936,-2.0097,Normal,Forecast,128.7892,60.6576,"AR(3),I(1),MA(1)"
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-03-26,Weekly,104.325,KG,KES,WFP,183.2936,-2.0097,Normal,Forecast,138.3908,70.2592,"AR(3),I(1),MA(1)"
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-04-26,Weekly,101.9915,KG,KES,WFP,183.2936,-2.0097,Normal,Forecast,136.0573,67.9257,"AR(3),I(1),MA(1)"
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Beans (dry),Retail,15-05-26,Weekly,103.2906,KG,KES,WFP,183.2936,-2.0097,Normal,Forecast,137.3564,69.2248,"AR(3),I(1),MA(1)"
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Kale,Retail,15-03-24,Monthly,110,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Kale,Retail,15-03-25,Monthly,98,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Kale,Retail,15-06-25,Monthly,83,KG,KES,Joint Market Monitoring Initiative (JMMI),,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-02-21,Weekly,45,KG,KES,WFP,44.1066,0.0854,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-03-21,Weekly,41.666666,KG,KES,WFP,52.3048,-1.0175,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-04-21,Weekly,48.076924,KG,KES,WFP,50.9656,-0.2763,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-05-21,Weekly,40,KG,KES,WFP,47.4399,-0.7116,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-06-21,Weekly,41.764704,KG,KES,WFP,52.3463,-1.012,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-07-21,Weekly,56.363638,KG,KES,WFP,61.2278,-0.4652,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-08-21,Weekly,47.5,KG,KES,WFP,47.5,0,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-09-21,Weekly,45,KG,KES,WFP,43.964,0.0991,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-12-21,Weekly,25,KG,KES,WFP,32.4399,-0.7116,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),Maize,Retail,15-01-22,Weekly,50,KG,KES,WFP,52.0195,-0.1932,Normal,Aggregated,,,
